crs_id,project_title,short_description,long_description,purpose_name,Crisis finance determination,Crisis finance confidence ML
2018002114,Wuhan Urban Environmental Improvement Project,WUHAN URBAN ENVIRONMENTAL IMPROVEMENT PROJECT,"The proposed project is a key urban environmental initiative of Wuhan municipal government (WMG) with nationwide demonstration potential. The project will help WMG to (i) design and implement sustainable solutions for the management of wastewater treatment plant (WWTP) sludge, including its energy recovery and reuse of biosolids, (ii) improve water quality in urban lakes and water channels, (iii) reestablish water circulation and improve resilience to floods, (iv) improve the environment, living conditions, and public health standards, and (v) enhance public awareness of urban environmental and related public health issues.",Water resources conservation (including data collection),Yes,0.816704094409943
2018002114,Wuhan Urban Environmental Improvement Project,WUHAN URBAN ENVIRONMENTAL IMPROVEMENT PROJECT,"The proposed project is a key urban environmental initiative of Wuhan municipal government (WMG) with nationwide demonstration potential. The project will help WMG to (i) design and implement sustainable solutions for the management of wastewater treatment plant (WWTP) sludge, including its energy recovery and reuse of biosolids, (ii) improve water quality in urban lakes and water channels, (iii) reestablish water circulation and improve resilience to floods, (iv) improve the environment, living conditions, and public health standards, and (v) enhance public awareness of urban environmental and related public health issues.",Sanitation - large systems,Yes,0.816704094409943
2018002114,Wuhan Urban Environmental Improvement Project,WUHAN URBAN ENVIRONMENTAL IMPROVEMENT PROJECT,"The proposed project is a key urban environmental initiative of Wuhan municipal government (WMG) with nationwide demonstration potential. The project will help WMG to (i) design and implement sustainable solutions for the management of wastewater treatment plant (WWTP) sludge, including its energy recovery and reuse of biosolids, (ii) improve water quality in urban lakes and water channels, (iii) reestablish water circulation and improve resilience to floods, (iv) improve the environment, living conditions, and public health standards, and (v) enhance public awareness of urban environmental and related public health issues.",Basic drinking water supply,Yes,0.816704094409943
2018997000,Iran - Teheran. 02 - Integrated SRH services,IRAN - TEHERAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816485822200775
2018996990,Iran - Teheran. 02 - Integrated SRH services,IRAN - TEHERAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816485822200775
2018996999,Iran - Teheran. 02 - Integrated SRH services,IRAN - TEHERAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816485822200775
2018996998,Iran - Teheran. 02 - Integrated SRH services,IRAN - TEHERAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816485822200775
2018993851,Rwanda - Kigali. 02 - Integrated SRH services,RWANDA - KIGALI. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816214919090271
2018993852,Rwanda - Kigali. 02 - Integrated SRH services,RWANDA - KIGALI. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816214919090271
2018993832,Rwanda - Kigali. 02 - Integrated SRH services,RWANDA - KIGALI. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816214919090271
2018994990,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994977,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018995023,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994987,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994969,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994957,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994988,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018995025,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018995026,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018995017,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018995019,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994956,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018995007,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994998,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018995005,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018995021,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018995014,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994955,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018995013,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994978,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018995018,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994976,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018995016,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994967,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994986,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994985,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994991,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994968,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018995006,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994972,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994992,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018995008,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018995027,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994975,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994984,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994970,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018995028,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018995022,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994920,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994979,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994966,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994983,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994971,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994974,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994997,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994989,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018995024,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018995020,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018995009,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994973,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018995015,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018994965,Jordan - Amman. 02 - Integrated SRH services,JORDAN - AMMAN. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.816208243370056
2018000748,AC_265_Infectious hazard management,AC_265_INFECTIOUS HAZARD MANAGEMENT,Infectious hazard management,Infectious disease control,Yes,0.816200613975525
2018001096,Cyclone Emergency Assistance Project (formerly Emergency Rehabilitation Project),CYCLONE EMERGENCY ASSISTANCE PROJECT (FORMERLY EMERGENCY REHABILITATION PROJECT),Cyclone Emergency Assistance Project (formerly Emergency Rehabilitation Project),Basic drinking water supply,Yes,0.815970122814179
2018001096,Cyclone Emergency Assistance Project (formerly Emergency Rehabilitation Project),CYCLONE EMERGENCY ASSISTANCE PROJECT (FORMERLY EMERGENCY REHABILITATION PROJECT),Cyclone Emergency Assistance Project (formerly Emergency Rehabilitation Project),Waste management/disposal,Yes,0.815970122814179
2018001096,Cyclone Emergency Assistance Project (formerly Emergency Rehabilitation Project),CYCLONE EMERGENCY ASSISTANCE PROJECT (FORMERLY EMERGENCY REHABILITATION PROJECT),Cyclone Emergency Assistance Project (formerly Emergency Rehabilitation Project),Transport policy and administrative management,Yes,0.815970122814179
2018001096,Cyclone Emergency Assistance Project (formerly Emergency Rehabilitation Project),CYCLONE EMERGENCY ASSISTANCE PROJECT (FORMERLY EMERGENCY REHABILITATION PROJECT),Cyclone Emergency Assistance Project (formerly Emergency Rehabilitation Project),Road transport,Yes,0.815970122814179
2018001096,Cyclone Emergency Assistance Project (formerly Emergency Rehabilitation Project),CYCLONE EMERGENCY ASSISTANCE PROJECT (FORMERLY EMERGENCY REHABILITATION PROJECT),Cyclone Emergency Assistance Project (formerly Emergency Rehabilitation Project),Water transport,Yes,0.815970122814179
2018001096,Cyclone Emergency Assistance Project (formerly Emergency Rehabilitation Project),CYCLONE EMERGENCY ASSISTANCE PROJECT (FORMERLY EMERGENCY REHABILITATION PROJECT),Cyclone Emergency Assistance Project (formerly Emergency Rehabilitation Project),Urban development and management,Yes,0.815970122814179
2018993520,Namibia - Windhoek. 02 - Integrated SRH services,NAMIBIA - WINDHOEK. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.815755963325501
2018993522,Namibia - Windhoek. 02 - Integrated SRH services,NAMIBIA - WINDHOEK. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.815755963325501
2018000272,Earthquake,EARTHQUAKE,Health,Material relief assistance and services,Yes,0.814910352230072
2018000063,Earthquake,EARTHQUAKE,Health,Material relief assistance and services,Yes,0.814910352230072
2018000003,Earthquake,EARTHQUAKE,Health,Material relief assistance and services,Yes,0.814910352230072
2018000277,Earthquake,EARTHQUAKE,Health,Material relief assistance and services,Yes,0.814910352230072
2018000043,Earthquake,EARTHQUAKE,Health,Material relief assistance and services,Yes,0.814910352230072
2018000050,Earthquake,EARTHQUAKE,Health,Material relief assistance and services,Yes,0.814910352230072
2018000276,Earthquake,EARTHQUAKE,Health,Material relief assistance and services,Yes,0.814910352230072
2014000571008,LSG 4 LAP - Durable solutions for IDPs and returnees from readmission process in Serbia,LSG 4 LAP - DURABLE SOLUTIONS FOR IDPS AND RETURNEES FROM READMISSION PROCESS IN SERBIA,The Project LSG 4 LAP is aimed at providing direct and coherent response to long-standing issues and unresolved housing and economic needs of internally displaced persons and returnees under the readmission agreement in 4 local self-governments in Serbia.,Human rights,Yes,0.814041674137116
2018020440,OFDA-2014-World Development Organization,OFDA-2014-WORLD DEVELOPMENT ORGANIZATION,Building Resilience in Eastern Chad,Material relief assistance and services,Yes,0.813011169433594
2018001255,AC_431_Infectious hazard management,AC_431_INFECTIOUS HAZARD MANAGEMENT,Infectious hazard management,Infectious disease control,Yes,0.812608480453491
2018991300,Burundi - Bujumbura. 02 - Integrated SRH services,BURUNDI - BUJUMBURA. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.812404155731201
2018991320,Burundi - Bujumbura. 02 - Integrated SRH services,BURUNDI - BUJUMBURA. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.812404155731201
2018991299,Burundi - Bujumbura. 02 - Integrated SRH services,BURUNDI - BUJUMBURA. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.812404155731201
2018991302,Burundi - Bujumbura. 02 - Integrated SRH services,BURUNDI - BUJUMBURA. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.812404155731201
2018991301,Burundi - Bujumbura. 02 - Integrated SRH services,BURUNDI - BUJUMBURA. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.812404155731201
2018991327,Burundi - Bujumbura. 02 - Integrated SRH services,BURUNDI - BUJUMBURA. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.812404155731201
2018991306,Burundi - Bujumbura. 02 - Integrated SRH services,BURUNDI - BUJUMBURA. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.812404155731201
2018991292,Burundi - Bujumbura. 02 - Integrated SRH services,BURUNDI - BUJUMBURA. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.812404155731201
2018994510,Albania - Tirana. 02 - Integrated SRH services,ALBANIA - TIRANA. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.811875760555267
2018994518,Albania - Tirana. 02 - Integrated SRH services,ALBANIA - TIRANA. 02 - INTEGRATED SRH SERVICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.811875760555267
2016000653,Haiti Flash Appeal- Hurricane matthew,HAITI FLASH APPEAL- HURRICANE MATTHEW,"Support  to UNICEF's efforts in Haiti after the passage of the hurricane Matthew. UNIVEF works in water, sanitation as well as education and child protection.",Immediate post-emergency reconstruction and rehabilitation,Yes,0.811718344688416
2017000411001,Funding Facility for Stabilization,FUNDING FACILITY FOR STABILIZATION,The overall objective of the Funding Facility for Stabilisation is the sustainable return of internally displaced persons (IDPs) to their areas of origin. The specific objective of the project is to support the Government of Iraq in addressing the immediate stabilization needs in newly accessible areas which allows for the return of IDPs.,"Facilitation of orderly, safe, regular and responsible migration and mobili",Yes,0.811323165893555
2018993332,Mauritania - Nouakchott. 12 - Eliminating harmful practices,MAURITANIA - NOUAKCHOTT. 12 - ELIMINATING HARMFUL PRACTICES,Measures to co-ordinate delivery of humanitarian aid,Relief co-ordination and support services,Yes,0.810882329940796
2017000461,Responing to health/WASH in emergencies and health crises.,RESPONING TO HEALTH/WASH IN EMERGENCIES AND HEALTH CRISES.,"Reducing health risks and vulnerabilities through public health WASH solutions adapted to low-resource settings. Includes innovation and research, on urban WASH and menstrual hygiene.",Basic drinking water supply,Yes,0.810813844203949
2018000261,Earthquake,EARTHQUAKE,Nutrition,Material relief assistance and services,Yes,0.8104248046875
2009003167,Disaster Risk Prevention and Mitigation Project,DISASTER RISK PREVENTION AND MITIGATION PROJECT,"To support the country in the reduction of losses due to disasters through investments in prevention and mitigation, as well as in setting up institutional systems for disaster risk management.",Multi-hazard response preparedness,Yes,0.80982118844986
2018063876,P209 - Aide Alimentaire - CICR - Irak,P209 - AIDE ALIMENTAIRE - CICR - IRAK,P209 - Aide Alimentaire - CICR - Irak - Colis alimentaires (denrées variées) / riz,Food assistance,Yes,0.809369325637817
"",Avian Influenza Control & Human Pandemic Preparedness & Response Project,AVIAN INFLUENZA CONTROL & HUMAN PANDEMIC PREPAREDNESS & RESPONSE PROJECT,"",Health policy and administrative management,Yes,0.809277474880219
"",Avian Influenza Control & Human Pandemic Preparedness & Response Project,AVIAN INFLUENZA CONTROL & HUMAN PANDEMIC PREPAREDNESS & RESPONSE PROJECT,"",Infectious disease control,Yes,0.809277474880219
"",Avian Influenza Control & Human Pandemic Preparedness & Response Project,AVIAN INFLUENZA CONTROL & HUMAN PANDEMIC PREPAREDNESS & RESPONSE PROJECT,"",Infectious disease control,Yes,0.809277474880219
"",Avian Influenza Control & Human Pandemic Preparedness & Response Project,AVIAN INFLUENZA CONTROL & HUMAN PANDEMIC PREPAREDNESS & RESPONSE PROJECT,"",Health policy and administrative management,Yes,0.809277474880219
2014000571015,Support to sustainable return of IDPs to Kosovo*,SUPPORT TO SUSTAINABLE RETURN OF IDPS TO KOSOVO*,"These specific objectives contain the key intention of the proposed action which will be achieved through the planned project activities presented below and which will lead to the desired project results. The primary intention of the project is to encourage and facilitate the economic empowerment and independence of the IDPs who are in the process of return to Kosovo* (returnees), in order to create opportunities enabling the returnees to earn for a decent living and, thus, reduce their dependen",Human rights,Yes,0.809236347675324
2018000950,Greek Council for Refugees - GCR,GREEK COUNCIL FOR REFUGEES - GCR,Theme: Early Childhood & Education. Programme: Early Childhood Program. Description: Pyxida Center Childcare Project,Early childhood education,Yes,0.808929204940796
2018001199,AC_384_Infectious hazard management,AC_384_INFECTIOUS HAZARD MANAGEMENT,Infectious hazard management,Infectious disease control,Yes,0.808860182762146
20180089170003,Strengthening National Health Information Systems in the Middle East towards Evidence-Informed Decision Making in Health Systems,STRENGTHENING NATIONAL HEALTH INFORMATION SYSTEMS IN THE MIDDLE EAST TOWARDS EVIDENCE-INFORMED DECISION MAKING IN HEALTH SYSTEMS,"This project will promote research evidence and data-informed decision-making and accelerate achievement of the Sustainable Development Goals (SDGs) in two selected countries in the Middle East namely Lebanon and Jordan. The project will strengthen the current health information systems and ensure that the necessary processes, tools and competences are in place for the generation, analysis and utilization of relevant, reliable and timely data and information to effectively inform health policies and programs focusing on maternal, child and adolescent health.Many countries in the Middle East and North Africa (MENA) region lack well-functioning information systems that can support health system strengthening. Key challenges include poor-quality data that does not align with decision-makers' needs, duplication, fragmentation and incomplete data, and poor utilization of data and information in decision-making and health systems strengthening. The project will adopt a multifaceted approach that will target all three domains of information system performance - technical, behavioral and institutional - to achieve sustainable improvements in data generation, analysis and use to inform health policies and practice. Comprehensive assessment of the existing health information systems and competencies will be conducted. Additionally assessing priority areas and information needs will be done using a multi-step approach, engaging diverse set of stakeholders, as well as leveraging user-friendly decision support tools. Specific efforts will be invested to include gender-sensitive indicators as well as optimize data and indicators for maternal, child and adolescent health as well as refugee health. A stepwise approach will be used starting with Lebanon and then subsequently scaling up to Jordan.Project outcomes include relevant indicators, capacities and resources that are necessary for a well-functioning, gender-sensitive and equity-oriented health information systems which can inform health policymaking and programs related in particular to SDG country reporting. At the regional level, the project will generate a common set of core indicators for reporting and benchmarking across the study countries. This project builds on previous research, tools, capacity building activities and engagement strategies and the aim is to scale-up to other countries in MENA.  The project is closely aligned with the Government of Canada's new feminist international assistance policy, the strategic priorities detailed in the 2016-2030 WHO led Global Strategy for Women, Children and Adolescents, and the overarching 2030 global agenda for sustainable development.",Health policy and administrative management,Yes,0.808852136135101
20180089170001,Strengthening National Health Information Systems in the Middle East towards Evidence-Informed Decision Making in Health Systems,STRENGTHENING NATIONAL HEALTH INFORMATION SYSTEMS IN THE MIDDLE EAST TOWARDS EVIDENCE-INFORMED DECISION MAKING IN HEALTH SYSTEMS,"This project will promote research evidence and data-informed decision-making and accelerate achievement of the Sustainable Development Goals (SDGs) in two selected countries in the Middle East namely Lebanon and Jordan. The project will strengthen the current health information systems and ensure that the necessary processes, tools and competences are in place for the generation, analysis and utilization of relevant, reliable and timely data and information to effectively inform health policies and programs focusing on maternal, child and adolescent health.Many countries in the Middle East and North Africa (MENA) region lack well-functioning information systems that can support health system strengthening. Key challenges include poor-quality data that does not align with decision-makers' needs, duplication, fragmentation and incomplete data, and poor utilization of data and information in decision-making and health systems strengthening. The project will adopt a multifaceted approach that will target all three domains of information system performance - technical, behavioral and institutional - to achieve sustainable improvements in data generation, analysis and use to inform health policies and practice. Comprehensive assessment of the existing health information systems and competencies will be conducted. Additionally assessing priority areas and information needs will be done using a multi-step approach, engaging diverse set of stakeholders, as well as leveraging user-friendly decision support tools. Specific efforts will be invested to include gender-sensitive indicators as well as optimize data and indicators for maternal, child and adolescent health as well as refugee health. A stepwise approach will be used starting with Lebanon and then subsequently scaling up to Jordan.Project outcomes include relevant indicators, capacities and resources that are necessary for a well-functioning, gender-sensitive and equity-oriented health information systems which can inform health policymaking and programs related in particular to SDG country reporting. At the regional level, the project will generate a common set of core indicators for reporting and benchmarking across the study countries. This project builds on previous research, tools, capacity building activities and engagement strategies and the aim is to scale-up to other countries in MENA.  The project is closely aligned with the Government of Canada's new feminist international assistance policy, the strategic priorities detailed in the 2016-2030 WHO led Global Strategy for Women, Children and Adolescents, and the overarching 2030 global agenda for sustainable development.",Health policy and administrative management,Yes,0.808852136135101
2018002445,Emergency Assistance for Recovery from Tropical Cyclone Winston,EMERGENCY ASSISTANCE FOR RECOVERY FROM TROPICAL CYCLONE WINSTON,"The emergency assistance loan (EAL) provides $50 million to assist the government finance additional disaster-related recovery expenditures in the FY2017 budget. The government requested ADB financing primarily to assist with reconstructing and building back better 495 schools that were damaged by Tropical Cyclone Winston. Of this total, 219 schools have been extensively damaged and government anticipates being able to rehabilitate approximately 60% of these during FY2017. All new buildings will be required to adhere to stringent standards to maximize their ability to withstand natural disasters. In addition government proposes to use a significant portion of the loan to finance expenditures for the Help for Homes program. This follows a request by the government to both ADB and the World Bank on 11 April 2016 for fast-disbursing emergency finance. In preparing this operation, ADB has worked closely with the World Bank, which will seek Board approval for $50 million of financing for its policy-based operation on 30 June 2016.",Social Protection,Yes,0.808838129043579
