crs_id,project_title,short_description,long_description,purpose_name,PAF determination,PAF confidence ML
2015000551001,Confidence Building Early Response Mechanism (COBERM) - Phase III,CONFIDENCE BUILDING EARLY RESPONSE MECHANISM (COBERM) - PHASE III,"The project aims to create a supportive environment for confidence-building within and across divided communities in Georgia through (1) targeted conflidence-building and dialogue initiatives that address common local needs  (2)  strengthening technical, programmatic and financial capacities of key CSOs and (3) supporting initiatives deriving from the GIDs","Civilian peace-building, conflict prevention and resolution",Review,0.000419348973082379
2018500083,IGAD Promoting Peace and Stability in the Horn of Africa Region (IPPSHAR) - ADC co-financing,IGAD PROMOTING PEACE AND STABILITY IN THE HORN OF AFRICA REGION (IPPSHAR) - ADC CO-FINANCING,"This contribution covers the ADC co-financing of EUR 1 Mio. to ADC Project Reference Number 6545-00/2017 (EC funds for grants, technical assistance and project management) and ADC Project Reference Number 6545-01/2017 (EC funds for the Project  Implementation Partnership Agreement with IGAD). Further co-financing by Sida (Swedish International Development Cooperation Agency) is planned. The overall objective of the Action is to contribute to achieving sustainable peace, security and stability for the attainment of economic integration and development of the IGAD region. The Action aims to support IGAD in the implementation of  its Peace and Security Strategy 2016-2020. The Action has four specific objectives:1. To enhance the IGAD Conflict Early Warning and Response Mechanism (CEWARN) Systems, so that there is an improvement in the quantity and quality of the information collected, in data analysis, and early response action2. To enable IGAD and national governments in the region to predict, prevent, and address transnational security threats3. To enhance the capacity of IGAD and national governments of the region on preventive diplomacy, mediation and civilian peace Building4. To enhance the implementation effectiveness of IGAD's Peace and Security Division and Units.","Civilian peace-building, conflict prevention and resolution",Review,0.00041303550824523
2018000723,Capacities of regional/ local,CAPACITIES OF REGIONAL/ LOCAL,Capacities of regional and local structures are reinforced to enable them to design contingency plans and support continued DRR related activities.,Multi-hazard response preparedness,Review,0.000411957415053621
2018001214003,"To strengthen national, district and local preparedness and response capacities, linking early warning to early action and fostering scalability of th","TO STRENGTHEN NATIONAL, DISTRICT AND LOCAL PREPAREDNESS AND RESPONSE CAPACITIES, LINKING EARLY WARNING TO EARLY ACTION AND FOSTERING SCALABILITY OF TH","To strengthen national, district and local preparedness and response capacities, linking early warning to early action and fostering scalability of the action in Mozambique.",Multi-hazard response preparedness,Review,0.000393131776945666
2018000711,Renforcement résilience popula,RENFORCEMENT RÉSILIENCE POPULA,Amélioration de la gestion des risques de catastrophe et la planification de l'adaptation aux effets du changement climatique et la réponse aux urgences.,Security system management and reform,Review,0.000392348389141262
2016000607002,Pro-Resilient Fiji – Strengthening climate resilience of communities for food and nutrition security,PRO-RESILIENT FIJI – STRENGTHENING CLIMATE RESILIENCE OF COMMUNITIES FOR FOOD AND NUTRITION SECURITY,"The objective of the project is to structurally and sustainably reduce food and nutrition insecurity derived from the negative impact of climate change induced disasters by tackling the root and underlying causes of vulnerability. It will do so by strengthening the capacity of El Nino-affected communities  and village, provincial and national governments to identify climate risks and vulnerabilities, strengthen Early Warning Early Action (EWEA) systems.",Agricultural education/training,Review,0.000387617445085198
"",Public Expenditure Support Facility (DPL-DDO),PUBLIC EXPENDITURE SUPPORT FACILITY (DPL-DDO),"",Public finance management (PFM),Review,0.000356948323315009
2018C3017873,"Programme Humanitaire 2016 au Soudan du Sud, au Burundi, en RDC, au Liban et dans les Territoires palestiniens occupés - SUD SOUDAN","PROGRAMME HUMANITAIRE 2016 AU SOUDAN DU SUD, AU BURUNDI, EN RDC, AU LIBAN ET DANS LES TERRITOIRES PALESTINIENS OCCUPÉS - SUD SOUDAN","General description:  La situation humanitaire ne cesse d'empirer au Soudan du Sud. Le pays se classe deuxième dans l'Indice d'évaluation des crises et vulnérabilités mondiales de la Commission européenne (juste derrière la République centrafricaine) et était l'État le plus fragile au monde en 2014 et 2015 (Indice des États fragiles). Depuis le début de la guerre civile en décembre 2013, des mois d'intenses combats ont dévasté ce jeune pays, et démuni sa population. 2,3 millions de personnes ont été contraintes au déplacement, pour certaines à plusieurs reprises. 5,3 millions de personnes (soit environ la moitié de la population totale du pays) risquent une insécurité alimentaire sévère au cours des prochaines semaines, soit près du double du nombre de personnes dans cette situation au cours du premier trimestre de cette année. En outre, les restrictions d'accès et exactions entravent toujours les opérations humanitaires. 52 travailleurs humanitaires ont été tués depuis le début du conflit.  -- General purpose : ?Sauver des vies, réduire l'insécurité alimentaire sévère et stabiliser l'état nutritionnel des groupes à haut risque, y compris les personnes déplacées, les résidents touchés par le conflit, les femmes et les enfants (Objectif stratégique 1),?Restaurer et stabiliser l'accès à l'éducation pour les filles et les garçons dans les écoles soutenues de manière conjointe avec l'UNICEF (Objectif stratégique 1). -- Specific purpose : I.Palestine :- Répondre aux besoins alimentaires et améliorer la consommation et la diversité alimentaire des populations non-réfugiées les plus vulnérables (objectifs stratégiques 1 et 2),- Réduire les risques de catastrophe et renforcer la résilience aux chocs climatiques et économiques et aux conflits grâce à l'assistance alimentaire comprenant développement des actifs, formations, et renforcement des capacités (Objectif stratégique 3),- Soutenir les ménages pauvres à maintenir la scolarisation des enfants (Objectif stratégique 2), et,- Renforcer la capacité du gouvernement, en ligne avec son plan national de renforcement, y compris à travers la préparation aux urgences (Objectif stratégique 1), le soutien des programmes de protection sociale (Objectif stratégique 2), et le soutien de l'activité économique à travers le pouvoir d'achat du PAM (Objectif stratégique 3).II.Soudan du Sud :- Sauver des vies, réduire l'insécurité alimentaire sévère et stabiliser l'état nutritionnel des groupes à haut risque, y compris les personnes déplacées, les résidents touchés par le conflit, les femmes et les enfants (Objectif stratégique 1),- Restaurer et stabiliser l'accès à l'éducation pour les filles et les garçons dans les écoles soutenues de manière conjointe avec l'UNICEF (Objectif stratégique 1).III. Liban :- Améliorer la consommation alimentaire des populations touchées par la crise en Syrie ciblés au Liban au cours de la période d'assistance, et- Protéger les moyens de subsistance et aider à prévenir l'épuisement des actif",Emergency food assistance,Review,0.000346974440617487
2018013352f,Geo-processes of the continental and oceanic lithosphere,GEO-PROCESSES OF THE CONTINENTAL AND OCEANIC LITHOSPHERE,"It is intended to analyse and prepare the preconditions for a mobile and flexibly useable seismic SH source which generates shear waves for the near-surface analysis of the ground medium. The distinctive feature of the technologies and physical active principle is the requirement to generate single SH waves with a moderate effort within a dedicated research area or along a predefined profile. The reliable reproducibility of the energy of single shots is highly important for the field application and research. It must be ensured that single impulses have a low variation with respect to energy, amplitude and frequency during a campaign. The technology shall be useable in the field fulfilling the given requirements and creates the basis for a future field application by increasing efficiency, mobility and performance at real outdoor conditions. - Research funding with particular importance for the developing country on earthquake / tsunami prevention",Multi-hazard response preparedness,Review,0.000332875817548484
2018001214014,"Contributing to improved Disaster Risk Reduction, preparedness for response and early action in Lesotho","CONTRIBUTING TO IMPROVED DISASTER RISK REDUCTION, PREPAREDNESS FOR RESPONSE AND EARLY ACTION IN LESOTHO","Contributing to improved Disaster Risk Reduction, preparedness for response and early action in Lesotho",Multi-hazard response preparedness,Review,0.000290834432234988
2018013352c,Geo-processes of the continental and oceanic lithosphere,GEO-PROCESSES OF THE CONTINENTAL AND OCEANIC LITHOSPHERE,"This project will provide new insights on earthquakes and mass movements in Central Asia. The densely populated Afghan-Tajik basin and its margins differ on seismic activity - low activity in the basin contrasts concentrated activity along the margins. The so-called Tajik-Afghan belt of danger marks the study area of this project proposal. We will localise fault zones along which earthquakes are likely to occur. We will describe their deformation history and kinematics, and reconstruct their past tension fields in order to evaluate the shear stresses along the fault zones and whether the tension fields have changed during the last 10 Ma. We will create a mass wasting inventory to relate the magnitude and frequency of such events with potentially active faults, the geology, and relief. - Research funding with particular importance for the developing country on earthquake / tsunami prevention",Multi-hazard response preparedness,Review,0.000264974776655436
2018002860,Great Lakes Programme,GREAT LAKES PROGRAMME,"Create a national-level 'early warning, early response' network able to report on human rights abuses and violence in all provinces in Burundi, while also offering conflict resolution and reconciliation responses to prevent violence escalating.","Civilian peace-building, conflict prevention and resolution",Review,0.000263518042629585
2018000877,Incr. Human Security to DRR,INCR. HUMAN SECURITY TO DRR,Le projet vise principalement à accroître la sécurité humaine face aux risques de catastrophe naturelles en Haïti.,Multi-hazard response preparedness,Review,0.000253774545853958
2018000526,Women and Youth Skills,WOMEN AND YOUTH SKILLS,"This outputs aims at developing and strengthening the capacity of women and youth to proactively engage in conflict prevention, mediation, and conflcit early warning and early response.  This is in line with the UNSCR 1325 and UNSCR 2250.",Multi-hazard response preparedness,Review,0.000243986563873477
2017170254,Evaluation of the Finnfund Special Risk Financing Instrument,EVALUATION OF THE FINNFUND SPECIAL RISK FINANCING INSTRUMENT,Evaluation of the implementation of the Finnfund Special Risk Instrument 2012-15 in order to inform a possible Cabinet decision on continuing the instrument,Formal sector financial intermediaries,Review,0.00023145106388256
2013000171033,"Disminución de la conflictividad agraria en las áreas protegidas Parque Nacional Sierra del Lacandón y Reserva de Biósfera Sierra de las Minas, Guatem","DISMINUCIÓN DE LA CONFLICTIVIDAD AGRARIA EN LAS ÁREAS PROTEGIDAS PARQUE NACIONAL SIERRA DEL LACANDÓN Y RESERVA DE BIÓSFERA SIERRA DE LAS MINAS, GUATEM","",Democratic participation and civil society,Review,0.000226601739996113
2018001782,Women's shear butter in the Savanes,WOMEN'S SHEAR BUTTER IN THE SAVANES,"Promoting women empowerment by supporting a small start up run by women in the feald of shear collection and trasformation, implementating a reforestation project aimed at protecting the local environmental system. Nanyibe villages (Naki-East Canton), Gniempol and Kpinkankandi villages (Borgou Canton) - Savanes Region",Rural development,Review,0.000226512114750221
2017024163,Mapping of Funds available to Scholars at Risk,MAPPING OF FUNDS AVAILABLE TO SCHOLARS AT RISK,"Mapping of various initiatives for the support of vulnerable academics, internationally and in Turkey",Human rights,Review,0.000225221258006059
2018000234-1,PROJECT Strengthening resources in Research Education and Technological Development of the Laboratory of Atmospheric Physics,PROJECT STRENGTHENING RESOURCES IN RESEARCH EDUCATION AND TECHNOLOGICAL DEVELOPMENT OF THE LABORATORY OF ATMOSPHERIC PHYSICS,"Este proyecto pretende contribuir al fortalecimiento del Laboratorio de Física de la Atmósfera y el Océano Simeon Fongang (LPAO-SF) de la Universidad Cheikh Anta Diop (UCAD) de Dakar. Tras la experiencia previa desarrollada desde 2011 bajo diversos proyectos de cooperación, nos proponemos trabajar en tres ejes principales: fomento de la investigación (colaboración entre investigadores en temáticas con relevancia social para el país socio), fomento de la educación (participación personal UCM en máster de UCAD) y desarrollo tecnológico (donación, mantenimiento y reparación del equipo de observación del laboratorio)",Higher education,Review,0.000215988329728134
2009013484.0,Public Finance and Competitiveness Development Policy Loan with Deferred Drawdown Option,PUBLIC FINANCE AND COMPETITIVENESS DEVELOPMENT POLICY LOAN WITH DEFERRED DRAWDOWN OPTION,"",Public finance management (PFM),Review,0.000208290017326362
2009013482.0,Public Finance and Competitiveness Development Policy Loan with Deferred Drawdown Option,PUBLIC FINANCE AND COMPETITIVENESS DEVELOPMENT POLICY LOAN WITH DEFERRED DRAWDOWN OPTION,"",Upper Secondary Education (modified and includes data from 11322),Review,0.000208290017326362
2009013485.0,Public Finance and Competitiveness Development Policy Loan with Deferred Drawdown Option,PUBLIC FINANCE AND COMPETITIVENESS DEVELOPMENT POLICY LOAN WITH DEFERRED DRAWDOWN OPTION,"",Telecommunications,Review,0.000208290017326362
"",Public Finance and Competitiveness Development Policy Loan with Deferred Drawdown Option,PUBLIC FINANCE AND COMPETITIVENESS DEVELOPMENT POLICY LOAN WITH DEFERRED DRAWDOWN OPTION,"",Technological research and development,Review,0.000208290017326362
"",Public Finance and Competitiveness Development Policy Loan with Deferred Drawdown Option,PUBLIC FINANCE AND COMPETITIVENESS DEVELOPMENT POLICY LOAN WITH DEFERRED DRAWDOWN OPTION,"",Health policy and administrative management,Review,0.000208290017326362
2018004245,Fortalecimiento de la Gestión de Conservación de la Reserva del Hombre y la Biósfera del Río Plátano,FORTALECIMIENTO DE LA GESTIÓN DE CONSERVACIÓN DE LA RESERVA DEL HOMBRE Y LA BIÓSFERA DEL RÍO PLÁTANO,"The purpose of this project is to strengthen park management in the Rio Plátano Biosphere Reserve of Honduras by supporting park guards from the national wildlife authority (ICF). This protected area, a World Heritage Site in Danger, has long suffered from instability and incursions for illegal natural resource and wildlife use. The project is intended to conserve a highly diverse array of distinct ecosystems and key species such as jaguars, Baird's tapirs, giant anteaters, West Indian Manatees, macaws, and harpy eagles by reducing threats from poaching, wildlife trafficking, and habitat destruction. Specific activities include: (1) recruitment and training of additional park rangers in operations, law enforcement monitoring tools, and forest fire management and control, (2) education and outreach activities with local communities, and (3) biological monitoring of key landscape species.",Biodiversity,Review,0.000207138364203274
2018000095,Spatial data science for seasonal malaria risk mapping at sub-national levels in Kenya,SPATIAL DATA SCIENCE FOR SEASONAL MALARIA RISK MAPPING AT SUB-NATIONAL LEVELS IN KENYA,"Programme: International Training Fellowship - Full. Description: Despite the recent investments in malaria, the burden in sub-Saharan Africa remains distributed unevenly between and within countries and its seasonal variation is poorly described at a sub-national level. Recent mapping efforts continue to rely on interpolation of parasite prevalence from community surveys. These surveys do not capture the intra-annual and seasonal variation of malaria risk and heterogeneity at sub-national scale. Test positivity rates from routine health facility data will be assembled and combined with climate data to improve a) mapping malaria risk and seasonality characterisation and b) malaria risk stratification and understating of uncertainty from routine data. Improving risk estimation, stratification and understating of uncertainty is important for disease control, targeting of interventions, and to understanding future data quality needs to track the impact of interventions. Improvement in data quality (through DHIS 2) provides a platform to improve our understanding of risk and seasonality. This, however, requires the development of scientific approaches for not only risk estimation but also interpreting biases or uncertainties related to information systems data and related products that support decision making. This proposal aims to address this need by improving and expanding upon current approaches of mapping malaria risk and stratification in Kenya.",Malaria control,Review,0.000205882926820777
20182007490001,DRC - Ebola Virus Disease  - UNICEF 2018/RDC - Maladie à virus Ébola  - UNICEF 2018,DRC - EBOLA VIRUS DISEASE  - UNICEF 2018/RDC - MALADIE À VIRUS ÉBOLA  - UNICEF 2018,"May 2018 - A new outbreak of the Ebola virus disease was declared in the Equateur province of the Democratic Republic of Congo (DRC) on May 8, 2018. Although it is too early to predict the trajectory of this outbreak, there are concerns regarding the containment and prevention of the virus as it has spread from three rural health zones to the provincial capital of Mbandaka, a large urban centre with national and international transportation routes, increasing the risk of it spreading further within the DRC and neighbouring countries. Based on lessons learned from the 2014 West Africa Ebola outbreak, an early response is required to help mitigate and contain the spread.With GAC's support, UNICEF is helping to reduce and control the spread of the Ebola virus in DRC by basic health, water, sanitation and hygiene (WASH) and protection needs of persons infected by or at risk of contracting Ebola in the affected health zones. Project activities include: (1) equipping health care structures for the management of medical waste and building emergency latrines in health facilities in affected areas, (2) providing the health zone with care inputs and essential drugs to maintain access to basic health services, (3) distributing WASH kits to households, and pre-position disinfection equipment, and (4) providing psychosocial support to suspected cases and contacts. / Mai 2018 - Un nouveau foyer de la maladie d'Ébola a été déclaré dans la province de l'Équateur de la République démocratique du Congo (RDC) le 8 mai 2018. Bien qu'il soit trop tôt pour prédire la trajectoire de cette flambée épidémique, des inquiétudes subsistent quant au confinement et à la prévention du virus qui s'est propagé de trois zones de santé rurales à la capitale provinciale de Mbandaka, un grand centre urbain doté de voies de transport nationales et internationales, augmentant ainsi le risque de propagation en RDC et dans les pays voisins. Sur la base des leçons tirées de l'épidémie d'Ébola en Afrique de l'Ouest en 2014, une réponse rapide est nécessaire pour aider à atténuer et à contenir la propagation.Avec l'appui du AMC, l'UNICEF aide à réduire et à contrôler la propagation du virus Ébola en RDC par le biais de la santé de base, du WASH et des besoins de protection des personnes infectées par le virus Ébola ou à risque de le contracter dans les zones sanitaires touchées. Les activités du projet comprennent : 1) l'équipement des structures sanitaires pour la gestion des déchets médicaux et la construction de latrines d'urgence dans les formations sanitaires des zones touchées , 2) la fourniture à la zone de santé d'intrants de soins et de médicaments essentiels pour maintenir l'accès aux services de santé de base , 3) la distribution aux ménages de kits eau, assainissement et hygiène et de matériel de préposition désinfection , 4) le soutien psychologique aux cas et contacts suspects",Material relief assistance and services,Review,0.000190096223377623
20182007490001,DRC - Ebola Virus Disease  - UNICEF 2018/RDC - Maladie à virus Ébola  - UNICEF 2018,DRC - EBOLA VIRUS DISEASE  - UNICEF 2018/RDC - MALADIE À VIRUS ÉBOLA  - UNICEF 2018,"May 2018 - A new outbreak of the Ebola virus disease was declared in the Equateur province of the Democratic Republic of Congo (DRC) on May 8, 2018. Although it is too early to predict the trajectory of this outbreak, there are concerns regarding the containment and prevention of the virus as it has spread from three rural health zones to the provincial capital of Mbandaka, a large urban centre with national and international transportation routes, increasing the risk of it spreading further within the DRC and neighbouring countries. Based on lessons learned from the 2014 West Africa Ebola outbreak, an early response is required to help mitigate and contain the spread.With GAC's support, UNICEF is helping to reduce and control the spread of the Ebola virus in DRC by basic health, water, sanitation and hygiene (WASH) and protection needs of persons infected by or at risk of contracting Ebola in the affected health zones. Project activities include: (1) equipping health care structures for the management of medical waste and building emergency latrines in health facilities in affected areas, (2) providing the health zone with care inputs and essential drugs to maintain access to basic health services, (3) distributing WASH kits to households, and pre-position disinfection equipment, and (4) providing psychosocial support to suspected cases and contacts. / Mai 2018 - Un nouveau foyer de la maladie d'Ébola a été déclaré dans la province de l'Équateur de la République démocratique du Congo (RDC) le 8 mai 2018. Bien qu'il soit trop tôt pour prédire la trajectoire de cette flambée épidémique, des inquiétudes subsistent quant au confinement et à la prévention du virus qui s'est propagé de trois zones de santé rurales à la capitale provinciale de Mbandaka, un grand centre urbain doté de voies de transport nationales et internationales, augmentant ainsi le risque de propagation en RDC et dans les pays voisins. Sur la base des leçons tirées de l'épidémie d'Ébola en Afrique de l'Ouest en 2014, une réponse rapide est nécessaire pour aider à atténuer et à contenir la propagation.Avec l'appui du AMC, l'UNICEF aide à réduire et à contrôler la propagation du virus Ébola en RDC par le biais de la santé de base, du WASH et des besoins de protection des personnes infectées par le virus Ébola ou à risque de le contracter dans les zones sanitaires touchées. Les activités du projet comprennent : 1) l'équipement des structures sanitaires pour la gestion des déchets médicaux et la construction de latrines d'urgence dans les formations sanitaires des zones touchées , 2) la fourniture à la zone de santé d'intrants de soins et de médicaments essentiels pour maintenir l'accès aux services de santé de base , 3) la distribution aux ménages de kits eau, assainissement et hygiène et de matériel de préposition désinfection , 4) le soutien psychologique aux cas et contacts suspects",Relief co-ordination and support services,Review,0.000190096223377623
2015485800,Petits territoires insulaires  / ADAPTATION CHANGEMENT CLIMATIQUE,PETITS TERRITOIRES INSULAIRES  / ADAPTATION CHANGEMENT CLIMATIQUE,Renforcer la résilience côtière pour la réduction des risques de catastrophe et l'adaptation au changement climatique dans les petits territoires insulaires en intégrant des infrastructures vertes et grises,Environmental research,Review,0.000186510791536421
2018000310,A sticky situation: confronting the challenges of bacterial surface adhesion,A STICKY SITUATION: CONFRONTING THE CHALLENGES OF BACTERIAL SURFACE ADHESION,"Programme: Vacation Scholarships. Description: Certain bacterial species can colonise to form biofilms- large structures which protect bacteria from physical and chemical removal e.g. antibiotics. If adhered to biomedical implants, bacteria can cause repeated infections which couldnt be treated by antibiotics and therefore would lead to the removal of the implant. In some patients, this would result in repeated invasive surgery. Our interest is in crystalline biofilms which can block urinary catheters and cause catheter-associated urinary-tract-infections (CAUTI). The main bacterium causing CAUTI is E. Coli in which E. Niba et al. (2008) isolated 110 genes involved in the formation of biofilms. Mutations in key genes will be created using Lambda red recombination which is a highly efficient and well established method for creating precise gene deletions. Deletions will be confirmed using PCR and sequencing. The deletion mutants will be analysed for biofilm formation using a bioflux system which generates shear force by continuous flow of liquid. This is an open system ensuring nutrients are available and thereby favouring biofilm formation. Both pathotypes and their respective mutants will be tested for the capacity to form biofilms at a range of temperatures. Data from the above experiments will be quantified using ImageJ software. . Note: commitment amount is approximate.",Infectious disease control,Review,0.000167957550729625
2012000977.0,Program to Strengthen the Legal Defense of the State,PROGRAM TO STRENGTHEN THE LEGAL DEFENSE OF THE STATE,"The programÂ¿s general objective is to make the management of the StateÂ¿s legal defense more effective in order to reduce payouts due to unfavorable rulings. The specific objectives are to: (i) reduce the fragmentation of the StateÂ¿s legal defense through the establishment of a proper institutional and executive framework, (ii) improve the StateÂ¿s performance in the legal defense cycle, and (iii) improve the strategic management of the legal defense system through control and monitoring of the activities performed by the entitiesÂ¿ legal staff.",Legal and judicial development,Review,0.00016745705215726
20180C2524,La résilience des communautés ciblées dans les provinces du Kongo Central et du Kanwgo face aux risques de catastrophe naturelles et aux problèmes sanitaires est améliorée,LA RÉSILIENCE DES COMMUNAUTÉS CIBLÉES DANS LES PROVINCES DU KONGO CENTRAL ET DU KANWGO FACE AUX RISQUES DE CATASTROPHE NATURELLES ET AUX PROBLÈMES SA,"",Health education,Review,0.000165624980581924
20180C2058,"FAO - Risk Mapping, Monitoring, and Early Warning for early Action for a new threat -  Fall Armyworm in Africa - PJ/2017/07","FAO - RISK MAPPING, MONITORING, AND EARLY WARNING FOR EARLY ACTION FOR A NEW THREAT -  FALL ARMYWORM IN AFRICA - PJ/2017/07","General description:  Pour gérer les dégâts occasionnés par la Chenille légionnaire d'automne, insecte émergent et dévastateur, la FAO met actuellement au point deux systèmes complémentaires et novateurs: le système de surveillance et d'alerte précoce des légionnaires d'automne (FAMEWS) et le système de cartographie des risques d'infestation (FAWRisk). Ces deux systèmes couplés prévoient un suivi sur le terrain de la prévalence des chenilles légionnaires d'automne via une application pour smartphones, associée à une plateforme globale permettant la cartographie et l'analyse en temps réel des infestations.Cette information peut être utilisée aux niveaux local et national pour guider les agriculteurs dans la prévention, la préparation et la réponse aux infestations. Les données collectées via FAMEWS alimenteront également le modèle FAWRisk, qui détermine le risque d'insécurité alimentaire dû aux infestations des chenilles dans des zones spécifiques en Afrique. FAWRisk examine l'ampleur du danger et de l'exposition, ainsi que la vulnérabilité des pays face à cet insecte. Le système FAWRisk et ses cartes peuvent être utilisés par des partenaires à tous les niveaux (mondial à local) pour permettre une prise de décision, une planification et une mise en œuvre des mesures de prévention appropriées. FAMEWS et FAWRisk sont tous deux compatibles avec les réseaux et systèmes existants en Afrique pour la détection, la surveillance et la gestion des ravageurs. Pour être efficaces, après avoir été testés dans les pays sélectionnés, FAMEWS et FAWRisk doivent être mis en œuvre à grande échelle en Afrique pour permettre une collecte précise des données géo-référencées et leur rapportage en temps réel sur une plateforme accessible à tous pour l'analyse et la prise de décision.  -- General purpose : Réduire les menaces de faim et d'insécurité alimentaire grâce à la surveillance des risques et à une action rapide contre les chenilles légionnaires d'automne -- Specific purpose : 1. Système amélioré pour incorporer de nouvelles technologies numériques qui améliorent sa fonctionnalité et son utilité2. Les agriculteurs, les communautés et les gouvernements mettent en œuvre et utilisent un outil de cartographie, de suivi et d'alerte rapide des risques pour gérer durablement les chenilles légionnaires d'automne en Afrique --",Relief co-ordination and support services,Review,0.000163287128088996
2014140104,F.a: Security and safety,F.A: SECURITY AND SAFETY,"1. Project 11354 Security and safety#FCA bears the responsibility for the security and safety of its staff as a matter of duty of care in the execution of the day to day activities. In order to work and live in greater security in countries where the situation may deteriorate rapidly, the security of our personnel is paramount and foundation to all FCAs activities. The acceptance and compliance of Security and Safety procedures by staff is compulsory and concurrent of any kind of work with FCA.#The main objective: In order to perform our work as safely as possible in changing, volatile and hostile contexts, we invest in the continuous training and learning of our employees. Our main objective is to guarantee that our employees have healthy and safe working conditions to support working abilities mission wide. This is done by increasing security and safety awareness and personal safety procedures. #Expected results:# FCA Security Policy  clarifies which security related decisions are made at which level of the organisation # Standardised security plans and protocols mission wide# Standardised standard operating procedures and contingency plans mission wide# Travel security training for HO staff and visitors# Emergency first-aid training for HO and field staff# Security and safety training for field staff# Crisis management training for crisis management team in HO# Personal protection and hygiene awareness for personnel working in pandemic and epidemic areas#Right-holders/ beneficiaries: FCA Staff#Implementing partner:  FCA Security",Sectors not specified,Review,0.000163074102601968
2018000211,"Peace Corps, FK Norway, personnel exchange","PEACE CORPS, FK NORWAY, PERSONNEL EXCHANGE","The NMF and FBF will implement an integrated arts and health project, exchanging music and health workers between Norway and South Africa for the benefit of both organizations and their communities. Musical activities are used as innovative tools to promote a progressive idea of health that focuses on social inclusion for all people, and is more than just the absence of disease.",Health education,Review,0.00015435264504049
2018000210,"Peace Corps, FK Norway, personnel exchange","PEACE CORPS, FK NORWAY, PERSONNEL EXCHANGE","The NMF and FBF will implement an integrated arts and health project, exchanging music and health workers between Norway and South Africa for the benefit of both organizations and their communities. Musical activities are used as innovative tools to promote a progressive idea of health that focuses on social inclusion for all people, and is more than just the absence of disease.",Health education,Review,0.00015435264504049
2018001588,Transparency and incentives in the cattle value chain,TRANSPARENCY AND INCENTIVES IN THE CATTLE VALUE CHAIN,To influence the transparency of the cattle value chain and the inclution of risk monitoring in the bank sector providing financing to the cattle industry,Environmental policy and administrative management,Review,0.000151762171299197
2018007278,Strategic Funding to Disability Rights Fund (DRF)/ Disability Rights Advocacy Fund (DRAF) and the International Disability Alliance (IDA),STRATEGIC FUNDING TO DISABILITY RIGHTS FUND (DRF)/ DISABILITY RIGHTS ADVOCACY FUND (DRAF) AND THE INTERNATIONAL DISABILITY ALLIANCE (IDA),"A global partnership for action on disability-inclusive development, led by people with disabilities. This project will strengthen the voice of Disabled People's Organisations at regional, national and global level to advocate for changes in policies, legislations and programmes to ensure they are inclusive of people with disabilities. It will also establish and strengthen mechanisms within the United Nations to deliver on the global goals for people with disabilities, critical to achieving the promise to leave no one behind.",Democratic participation and civil society,Review,0.000149856408825144
20160290061,"Ultrafiltration membranes based cellulose nanomaterials from argiciultural waste, Sustainable cleaning of water","ULTRAFILTRATION MEMBRANES BASED CELLULOSE NANOMATERIALS FROM ARGICIULTURAL WASTE, SUSTAINABLE CLEANING OF WATER","The project aims at utilization of agricultural residues for preparation of cellulosic nanomaterials and their applications in water treatment. For this purpose, some agricultural residues will be used as a source for isolation of cellulosic nanomaterials with different technologies available at the Swedish and Egyptian partners. Technologies available at the Swedish side include ultra-fine grinding, high pressure homogenization, and electro-spinning while the Egyptian side will use chemical/mechanical methods using high shear homogenizers. Different parameters will be studied to optimize the isolation of cellulosic nanomaterials regarding the yield and properties. The isolated nanomaterials will be y characterized using different tools including SEM, TEM, AFM, XRD, FTIR, surface charge, elemental analyses, and microbial resistance. The isolated nanomaterials will be assembled in form of ultrafiltration membranes with tailor made structure to study their use for water treatment. The membranes will be characterized regarding their structure, porosity, pore size, density, mechanical properties and surface characteristics.The project will be implemented in three years. The first year will involve isolation of nanomaterials and their characterization, the second and third year will involve application of the isolated of the nanomaterials for assembling membranes and testing their efficiency for water purification.",Environmental research,Review,0.000148897961480543
2018008012,U.S.-China Clean Energy Cooperation,U.S.-CHINA CLEAN ENERGY COOPERATION,"To support enhanced bilateral cooperation between the U.S. and China, initiated by President Obama and President Hu through the Clean Energy Research Center (CERC) in 2009 and Secretary Kerry through the U.S.-China Climate Change Working Group (CCWG) in 2013.",Biosphere protection,Review,0.000136276648845524
2018000357,TCPF: Project Formulation for mainstreaming sustainable land development and management in Guyana,TCPF: PROJECT FORMULATION FOR MAINSTREAMING SUSTAINABLE LAND DEVELOPMENT AND MANAGEMENT IN GUYANA,To provide technical assistance for the formulation of a Guyana REDD+ Investment Fund (GRIF) funded project in support of mainstreaming sustainable land development and management in Guyana.,Agricultural policy and administrative management,Review,0.000131255757878535
2018007821,U.S.-China Clean Energy Research Center,U.S.-CHINA CLEAN ENERGY RESEARCH CENTER,"To support the direction, management and oversight of the US-China Clean Energy Research Center (CERC) and implementation of its Intellectual Property initiative",Biosphere protection,Review,0.000107451975054573
2016001027,Big data use for government efficiency and regional integration,BIG DATA USE FOR GOVERNMENT EFFICIENCY AND REGIONAL INTEGRATION,"The RPG will consist of generating a knowledge base and a network for sharing experiences among the participating governments' central public agencies, based on the implementation of predictive models based on the use and exploitation of the big data ecosystem in three areas of central interest for the participating countries that are applicable to the region, as well as a risk monitoring and reporting model on social networks applied to a subject of shared interest.",Public sector policy and administrative management,Review,0.000105710736534093
