crs_id,project_title,short_description,long_description,purpose_name,PAF determination,PAF confidence ML
2019017913B,Mitigating Electoral Violence through National Early Warning Systems (WANEP),MITIGATING ELECTORAL VIOLENCE THROUGH NATIONAL EARLY WARNING SYSTEMS (WANEP),"Mitigating Electoral Violence through National Early Warning Systems (WANEP) - West Africa Early Warning and Early Response Network (WARN). WARN is an integral of WANEPs overall conflict prevention mechanism. It works to enhance human security in West Africa by monitoring and reporting socio-political situations that could degenerate into violent and destructive conflicts. WARN informs policy makers on options for response on one hand and WANEPs response strategies on the other hand. The WARN programme of WANEP is the forerunner of the ECOWARN. WANEP is developing a National Early Warning System (NEWS) in all of its national networks to further strengthen ECOWARN by providing a more robust and grassroots information into the system. The programme (NEWS) is setting up community-based conflict monitoring systems with local monitors to produce conflict and peace assessment reports, early warning reports, and policy briefs which are widely disseminated to CSOs, governments, intergovernmental bodies, partners, and UN agencies.","Civilian peace-building, conflict prevention and resolution",Review,0.00103801174554974
2019017913A,Mitigating Electoral Violence through National Early Warning Systems (WANEP),MITIGATING ELECTORAL VIOLENCE THROUGH NATIONAL EARLY WARNING SYSTEMS (WANEP),"Mitigating Electoral Violence through National Early Warning Systems (WANEP) - West Africa Early Warning and Early Response Network (WARN). WARN is an integral of WANEPs overall conflict prevention mechanism. It works to enhance human security in West Africa by monitoring and reporting socio-political situations that could degenerate into violent and destructive conflicts. WARN informs policy makers on options for response on one hand and WANEPs response strategies on the other hand. The WARN programme of WANEP is the forerunner of the ECOWARN. WANEP is developing a National Early Warning System (NEWS) in all of its national networks to further strengthen ECOWARN by providing a more robust and grassroots information into the system. The programme (NEWS) is setting up community-based conflict monitoring systems with local monitors to produce conflict and peace assessment reports, early warning reports, and policy briefs which are widely disseminated to CSOs, governments, intergovernmental bodies, partners, and UN agencies.",Elections,Review,0.00103801174554974
2019000444,FAO Emergency and Early Action Support to Affected Communities caused by Drought conditions in Lesotho,FAO EMERGENCY AND EARLY ACTION SUPPORT TO AFFECTED COMMUNITIES CAUSED BY DROUGHT CONDITIONS IN LESOTHO,"",Material relief assistance and services,Review,0.000976677401922643
2019004263,South Sudan Conflict Reduction,SOUTH SUDAN CONFLICT REDUCTION,"National and sub-national support for peace process including Conflict Early Warning & Early Response System (CRS), Preventing Violence & Building Safer Communities in Wau state (Nonviolent Peace force), National Council of Churches (Christian Aid)","Civilian peace-building, conflict prevention and resolution",Review,0.00097043823916465
2019000191001,Confidence Building Early Response Mechanism (COBERM) - Phase IV,CONFIDENCE BUILDING EARLY RESPONSE MECHANISM (COBERM) - PHASE IV,"The programme will  1.provide targeted support to pragmatic initiatives with conflict transformation potential (responding  to existing and developing needs)   2.Empower societies, in particular women and youth, to contribute to peace-building /conflict-transformation processes and the normalisation of constructive P2P contacts.  The programme builds on the success, as well as lessons learned and inspirations drawn from past implementation phases.",Basic health care,Review,0.000930832058656961
2019000191001,Confidence Building Early Response Mechanism (COBERM) - Phase IV,CONFIDENCE BUILDING EARLY RESPONSE MECHANISM (COBERM) - PHASE IV,"The programme will  1.provide targeted support to pragmatic initiatives with conflict transformation potential (responding  to existing and developing needs)   2.Empower societies, in particular women and youth, to contribute to peace-building /conflict-transformation processes and the normalisation of constructive P2P contacts.  The programme builds on the success, as well as lessons learned and inspirations drawn from past implementation phases.","Women's rights organisations and movements, and government institutions",Review,0.000930832058656961
2019000191001,Confidence Building Early Response Mechanism (COBERM) - Phase IV,CONFIDENCE BUILDING EARLY RESPONSE MECHANISM (COBERM) - PHASE IV,"The programme will  1.provide targeted support to pragmatic initiatives with conflict transformation potential (responding  to existing and developing needs)   2.Empower societies, in particular women and youth, to contribute to peace-building /conflict-transformation processes and the normalisation of constructive P2P contacts.  The programme builds on the success, as well as lessons learned and inspirations drawn from past implementation phases.","Civilian peace-building, conflict prevention and resolution",Review,0.000930832058656961
2019000561,03 Asset Creation,03 ASSET CREATION,"Carry out climate adaptation, asset creation, and livelihood activities aimed at fostering resilience to shocks and stressors, and conduct early response activities in the event of a small scale disaster",Immediate post-emergency reconstruction and rehabilitation,Review,0.000845829141326249
2015000096001,Bridging the gap: Enhancing Early Warning and Effective Early Action,BRIDGING THE GAP: ENHANCING EARLY WARNING AND EFFECTIVE EARLY ACTION,"The proposed action involves four complementary and integrated activities, whose overall objective is to support the EU to better act, alone or with others, to prevent the emergence, re-emergence or escalation of violent conflict around the world, establishing conditions for long-term peace and security. Combined, the activities will achieve the following specific objectives: (i) to narrow the EU's early warning-early action response gap  (ii) to translate early warning information into early ac","Civilian peace-building, conflict prevention and resolution",Review,0.000838198931887746
2018000203,Early Warning Pilot_Pact Inst Ethiopia,EARLY WARNING PILOT_PACT INST ETHIOPIA,Versterking van de civiele 'early warning / early action' capaciteit van de ETH autoriteiten,"Civilian peace-building, conflict prevention and resolution",Review,0.000801142537966371
2019001064012,"Strengthening of the Local Government of Nariño - Colombia for preparedness for response and early action to multi-hazard scenarios (natural hazards,","STRENGTHENING OF THE LOCAL GOVERNMENT OF NARIÑO - COLOMBIA FOR PREPAREDNESS FOR RESPONSE AND EARLY ACTION TO MULTI-HAZARD SCENARIOS (NATURAL HAZARDS,","Strengthening of the Local Government of Nariño - Colombia for preparedness for response and early action to multi-hazard scenarios (natural hazards, armed conflict and migration flows from Venezuela) in 23 municipalities of the department",Multi-hazard response preparedness,Review,0.000800653360784054
2016500412,Strengthening the ECOWAS Conflict Prevention Framework through National Architectures for Early Warning and Early Response (WANEP II),STRENGTHENING THE ECOWAS CONFLICT PREVENTION FRAMEWORK THROUGH NATIONAL ARCHITECTURES FOR EARLY WARNING AND EARLY RESPONSE (WANEP II),"The overall goal is the operationalization of an integrated and decentralized early warning and response system at community, national and regional levels in West Africa. The program goal of the strategic plan 2015 -2020 of the West Africa  Network for Peacebuilding (WANEP) is to strengthen the capacity for conflict prevention and early response in West Africa, and improve actions aimed at reinforcing the nexus between early warning information and appropriate early response  systems in order to reinforce the weak national networks as part of a greater peace and security apparatus.","Civilian peace-building, conflict prevention and resolution",Review,0.00076150574022904
2019001002,Programming and Capacity Building Support to  Agriculture Sector Priorities on Early Warning Early Action and Community-based Disaster Risk Management,PROGRAMMING AND CAPACITY BUILDING SUPPORT TO  AGRICULTURE SECTOR PRIORITIES ON EARLY WARNING EARLY ACTION AND COMMUNITY-BASED DISASTER RISK MANAGEMENT,"To strengthen national coordination and emergency preparedness and response mechanisms, which are critical aspects to have effective disaster risk management for the agricultural sector.",Agricultural policy and administrative management,Review,0.00071369088254869
2017000244017,TUBEHONEZA - Renforcement de la résilience face aux risques liés aux catastrophes naturelles au Burundi,TUBEHONEZA - RENFORCEMENT DE LA RÉSILIENCE FACE AUX RISQUES LIÉS AUX CATASTROPHES NATURELLES AU BURUNDI,"OG:  Contribuer au renforcement de la résilience de la population burundaise. OS: Contribuer au renforcement de la résilience des communautés vulnérables en consolidant le système de gestion des risques de catastrophe (GRC) au Burundi. Ces objectifs seront remplis à travers la création d'une cartographie des risques sur tout le territoire, le renforcement des mécanismes institutionnels de gestion et mise enoeuvre de plans de contingence et le renforcement de la résilience des communautés.",Disaster Risk Reduction,Review,0.000670519832056016
2014470200,Gestion des risques agricoles,GESTION DES RISQUES AGRICOLES,"Réduction de la vulnérabilité et amélioration des conditions de sécurité alimentaire et de développement des petits exploitants par un meilleur accès à des options viables de gestion des risques agricoles. Le projet vise à vérifier le potentiel de la télédétection au service de l'assurance indicielle en ajustant les méthodologies et indices, réaliser des projets pilotes sur la base des indices définis et identifier les potentialités d'opérationnalisation. => GESTION DES RISQUES CLIMATIQUES PHASE II",Rural development,Review,0.000665251631289721
2017500229,Disaster preparedness in Mozambique,DISASTER PREPAREDNESS IN MOZAMBIQUE,"The objective of the project is to strengthen the most vulnarable muncipalties Nampula, Inhambane and Gaza concerning the resilience of disasters with special Focus on women and children. Expected results are: 1.) The ability of INGC (national  disaster management institute of Mozambique) to effectively and promptly share early warning alerts and warnings to at-risk populations has been strengthened by the end of the action. 2.) The ability of communities, particularly women and  children/youth, to identify and manage risks, and take early action, has been enhanced by the end of the action. 3.) The capacity of emergency response actors to adopt improved beneficiary registration and targeting systems/processes for more  effective and timely humanitarian response, and potentially also include cash transfer programming as a response modality, is enhanced. 4.) The capacity of COSACA consortium (comprised of Concern, Oxfam, Save the Children andCARE) to respond to rapid onset emergency is enhanced through access to a crisis modifier.",Multi-hazard response preparedness,Review,0.000608354166615754
2019000588,Contingent Credit Line for Sustainable Development,CONTINGENT CREDIT LINE FOR SUSTAINABLE DEVELOPMENT,The project's objective is to offer a line of credit that allows to provide liquidity resources when identifying periods of reduced liquidity in case both exogenous systemic disorders of external origin as in the case of exogenous economic events own country,Informal/semi-formal financial intermediaries,Review,0.00057913432829082
2018068162N,FAO HUM 2017-2020 - FAO HUM 2018-2019,FAO HUM 2017-2020 - FAO HUM 2018-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Immediate post-emergency reconstruction and rehabilitation,Review,0.000552407000213862
2018068162CE,FAO HUM 2017-2020 - FAO HUM 2018-2019,FAO HUM 2017-2020 - FAO HUM 2018-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Material relief assistance and services,Review,0.000552407000213862
2018068162G,FAO HUM 2017-2020 - FAO HUM 2018-2019,FAO HUM 2017-2020 - FAO HUM 2018-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Material relief assistance and services,Review,0.000552407000213862
2018068162R,FAO HUM 2017-2020 - FAO HUM 2018-2019,FAO HUM 2017-2020 - FAO HUM 2018-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Immediate post-emergency reconstruction and rehabilitation,Review,0.000552407000213862
2018068162E,FAO HUM 2017-2020 - FAO HUM 2018-2019,FAO HUM 2017-2020 - FAO HUM 2018-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Immediate post-emergency reconstruction and rehabilitation,Review,0.000552407000213862
2018068162M,FAO HUM 2017-2020 - FAO HUM 2018-2019,FAO HUM 2017-2020 - FAO HUM 2018-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Immediate post-emergency reconstruction and rehabilitation,Review,0.000552407000213862
2018068162Q,FAO HUM 2017-2020 - FAO HUM 2018-2019,FAO HUM 2017-2020 - FAO HUM 2018-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Multi-hazard response preparedness,Review,0.000552407000213862
2018068162CD,FAO HUM 2017-2020 - FAO HUM 2018-2019,FAO HUM 2017-2020 - FAO HUM 2018-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Material relief assistance and services,Review,0.000552407000213862
2018068162CB,FAO HUM 2017-2020 - FAO HUM 2018-2019,FAO HUM 2017-2020 - FAO HUM 2018-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Material relief assistance and services,Review,0.000552407000213862
2018068162F,FAO HUM 2017-2020 - FAO HUM 2018-2019,FAO HUM 2017-2020 - FAO HUM 2018-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Immediate post-emergency reconstruction and rehabilitation,Review,0.000552407000213862
2018068162P,FAO HUM 2017-2020 - FAO HUM 2018-2019,FAO HUM 2017-2020 - FAO HUM 2018-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Immediate post-emergency reconstruction and rehabilitation,Review,0.000552407000213862
2018068162CA,FAO HUM 2017-2020 - FAO HUM 2018-2019,FAO HUM 2017-2020 - FAO HUM 2018-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Material relief assistance and services,Review,0.000552407000213862
2018068162D,FAO HUM 2017-2020 - FAO HUM 2018-2019,FAO HUM 2017-2020 - FAO HUM 2018-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Emergency food assistance,Review,0.000552407000213862
2018068162J,FAO HUM 2017-2020 - FAO HUM 2018-2019,FAO HUM 2017-2020 - FAO HUM 2018-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Immediate post-emergency reconstruction and rehabilitation,Review,0.000552407000213862
2018068162CC,FAO HUM 2017-2020 - FAO HUM 2018-2019,FAO HUM 2017-2020 - FAO HUM 2018-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Material relief assistance and services,Review,0.000552407000213862
2013130621,F.a: Integrated CBDR Resilience Project,F.A: INTEGRATED CBDR RESILIENCE PROJECT,"School based disaster preparedness projects where local Red Cross youth clubs are set up, equiped and trained. School contingency plans are updated and drills are organized. Pupils and teachers skills are increased through training (including first aid) and culture of safety is disseminated through peers.",Multi-hazard response preparedness,Review,0.000531113124452531
2017061544I,FAO HUM 2017-2020 - FAO HUM 2017-2019,FAO HUM 2017-2020 - FAO HUM 2017-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Material relief assistance and services,Review,0.000491319864522666
2017061544E,FAO HUM 2017-2020 - FAO HUM 2017-2019,FAO HUM 2017-2020 - FAO HUM 2017-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Material relief assistance and services,Review,0.000491319864522666
2017061544B,FAO HUM 2017-2020 - FAO HUM 2017-2019,FAO HUM 2017-2020 - FAO HUM 2017-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Material relief assistance and services,Review,0.000491319864522666
2017061544F,FAO HUM 2017-2020 - FAO HUM 2017-2019,FAO HUM 2017-2020 - FAO HUM 2017-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Material relief assistance and services,Review,0.000491319864522666
2019002008,DRF by TRAC2,DRF BY TRAC2,UNDP serves as integrator and contributor for Drought Recovery / Resilience Framework (DRF) 2018-22,Immediate post-emergency reconstruction and rehabilitation,Review,0.000450316234491766
2015000551001,Confidence Building Early Response Mechanism (COBERM) - Phase III,CONFIDENCE BUILDING EARLY RESPONSE MECHANISM (COBERM) - PHASE III,"The project aims to create a supportive environment for confidence-building within and across divided communities in Georgia through (1) targeted conflidence-building and dialogue initiatives that address common local needs  (2)  strengthening technical, programmatic and financial capacities of key CSOs and (3) supporting initiatives deriving from the GIDs","Civilian peace-building, conflict prevention and resolution",Review,0.000419348973082379
2018500083,IGAD Promoting Peace and Stability in the Horn of Africa Region (IPPSHAR) - ADC co-financing,IGAD PROMOTING PEACE AND STABILITY IN THE HORN OF AFRICA REGION (IPPSHAR) - ADC CO-FINANCING,"This contribution covers the ADC co-financing of EUR 1 Mio. to ADC Project Reference Number 6545-00/2017 (EC funds for grants, technical assistance and project management) and ADC Project Reference Number 6545-01/2017 (EC funds for the Project  Implementation Partnership Agreement with IGAD). Further co-financing by Sida (Swedish International Development Cooperation Agency) is planned.The overall objective of the Action is to contribute to achieving sustainable peace, security and stability for the attainment of economic integration and development of the IGAD region. The Action aims to support IGAD in the implementation of  its Peace and Security Strategy 2016-2020. The Action has four specific objectives:1. To enhance the IGAD Conflict Early Warning and Response Mechanism (CEWARN) Systems, so that there is an improvement in the quantity and quality of the information collected, in data analysis, and early response action2. To enable IGAD and national governments in the region to predict, prevent, and address transnational security threats3. To enhance the capacity of IGAD and national governments of the region on preventive diplomacy, mediation and civilian peace Building4. To enhance the implementation effectiveness of IGAD's Peace and Security Division and Units.","Civilian peace-building, conflict prevention and resolution",Review,0.00041303550824523
2019000199,Capacities of regional/ local,CAPACITIES OF REGIONAL/ LOCAL,Capacities of regional and local structures are reinforced to enable them to design contingency plans and support continued DRR related activities.,Multi-hazard response preparedness,Review,0.000411957415053621
2019CO3679,CARITAS – Ensemble pour la réduction des risques de catastrophe – ERICA - PG/2019/03,CARITAS – ENSEMBLE POUR LA RÉDUCTION DES RISQUES DE CATASTROPHE – ERICA - PG/2019/03,"Background: Depuis 2015, le Burundi fait face à une crise politique et sécuritaire, caractérisée par une détérioration des conditions de vie des populations affectées, notamment au niveau de la protection de leurs droits, de leur accès aux services essentiels de base ainsi qu'à leurs moyens de subsistance. Les besoins humanitaires sont importants : environ 1/3 de la population burundaise nécessite une protection et une assistance humanitaire immédiate. Environ 390.000 Burundais, dont plus de la moitié sont des enfants, ont fui leur domicile vers des pays voisins, et le nombre d'IDP s'élève à 170.000 personnes. La détérioration continue de la situation socio-économique, ainsi que les incidents et catastrophes naturelles qui se répètent et s'intensifient, provoquent une vulnérabilité des populations tant rurales qu'urbaines. -- General purpose: Augmenter la résilience des populations vulnérables par le renforcement de leurs capacités de gestion des risques et catastrophes. -- Specific purpose: Renforcer les capacités communautaires et des ménages de Gisuru en matière de prévention et de réduction des risques de catastrophe, plus particulièrement face à l'érosion des collines et parcelles, et face aux inondations.",Multi-hazard response preparedness,Review,0.000398363248677924
2019000210,Renforcement résilience popula,RENFORCEMENT RÉSILIENCE POPULA,Amélioration de la gestion des risques de catastrophe et la planification de l'adaptation aux effets du changement climatique et la réponse aux urgences.,Security system management and reform,Review,0.000392348389141262
2019001289008,Targeted Disaster Risk Reduction (DRR) and Preparedness for Response and Early Action to Natu-ral Disasters-induced Population Displacement in Southe,TARGETED DISASTER RISK REDUCTION (DRR) AND PREPAREDNESS FOR RESPONSE AND EARLY ACTION TO NATU-RAL DISASTERS-INDUCED POPULATION DISPLACEMENT IN SOUTHE,Targeted Disaster Risk Reduction (DRR) and Preparedness for Response and Early Action to Natu-ral Disasters-induced Population Displacement in Southern African and Indian Ocean Region (SAIO),Multi-hazard response preparedness,Review,0.00037808480556123
2018000901036,"To strengthen national, district and local preparedness and response capacities, linking early warning to early action and fostering scalability of t","TO STRENGTHEN NATIONAL, DISTRICT AND LOCAL PREPAREDNESS AND RESPONSE CAPACITIES, LINKING EARLY WARNING TO EARLY ACTION AND FOSTERING SCALABILITY OF T","To strengthen national, district and local preparedness and response capacities, linking early warning to early action and fostering scalability of the action in Mozambique.",Material relief assistance and services,Review,0.000373866729205474
2019014723f,Geo-processes of the continental and oceanic lithosphere,GEO-PROCESSES OF THE CONTINENTAL AND OCEANIC LITHOSPHERE,"It is intended to analyse and prepare the preconditions for a mobile and flexibly useable seismic SH source which generates shear waves for the near-surface analysis of the ground medium. The distinctive feature of the technologies and physical active principle is the requirement to generate single SH waves with a moderate effort within a dedicated research area or along a predefined profile. The reliable reproducibility of the energy of single shots is highly important for the field application and research. It must be ensured that single impulses have a low variation with respect to energy, amplitude and frequency during a campaign. The technology shall be useable in the field fulfilling the given requirements and creates the basis for a future field application by increasing efficiency, mobility and performance at real outdoor conditions. - Research funding with particular importance for the developing country on earthquake / tsunami prevention",Multi-hazard response preparedness,Review,0.000332875817548484
2019014723c,Geo-processes of the continental and oceanic lithosphere,GEO-PROCESSES OF THE CONTINENTAL AND OCEANIC LITHOSPHERE,"This project will provide new insights on earthquakes and mass movements in Central Asia. The densely populated Afghan-Tajik basin and its margins differ on seismic activity - low activity in the basin contrasts concentrated activity along the margins. The so-called Tajik-Afghan belt of danger marks the study area of this project proposal. We will localise fault zones along which earthquakes are likely to occur. We will describe their deformation history and kinematics, and reconstruct their past tension fields in order to evaluate the shear stresses along the fault zones and whether the tension fields have changed during the last 10 Ma. We will create a mass wasting inventory to relate the magnitude and frequency of such events with potentially active faults, the geology, and relief. - Research funding with particular importance for the developing country on earthquake / tsunami prevention",Multi-hazard response preparedness,Review,0.000264974776655436
2019001283012,Capacity Strengthening for Rapid Response and Early Action for Viral Haemorrhagic Diseases in South Sudan,CAPACITY STRENGTHENING FOR RAPID RESPONSE AND EARLY ACTION FOR VIRAL HAEMORRHAGIC DISEASES IN SOUTH SUDAN,Capacity Strengthening for Rapid Response and Early Action for Viral Haemorrhagic Diseases in South Sudan,Material relief assistance and services,Review,0.000254264246905223
2019000357,Incr. Human Security to DRR,INCR. HUMAN SECURITY TO DRR,Le projet vise principalement à accroître la sécurité humaine face aux risques de catastrophe naturelles en Haïti.,Multi-hazard response preparedness,Review,0.000253774545853958
2018001782,Women's shear butter in the Savanes,WOMEN'S SHEAR BUTTER IN THE SAVANES,"Promoting women empowerment by supporting a small start up run by women in the feald of shear collection and trasformation, implementating a reforestation project aimed at protecting the local environmental system. Nanyibe villages (Naki-East Canton), Gniempol and Kpinkankandi villages (Borgou Canton) - Savanes Region",Rural development,Review,0.000226512114750221
2015485800,Petits territoires insulaires,PETITS TERRITOIRES INSULAIRES,Renforcer la résilience côtière pour la réduction des risques de catastrophe et l'adaptation au changement climatique dans les petits territoires insulaires en intégrant des infrastructures vertes et grises => ADAPTATION CHANGEMENT CLIMATIQUE,Environmental research,Review,0.000216406377148815
2019006315,"Partnerships, mobilization and innovation","PARTNERSHIPS, MOBILIZATION AND INNOVATION",Sensibilisation et production d'outils de communication à l'intention de la population cercérale à Conakry.  519-General Op. Costs,Social mitigation of HIV/AIDS,Review,0.000211231992579997
2019CO2524,La résilience des communautés ciblées dans les provinces du Kongo Central et du Kanwgo face aux risques de catastrophe naturelles et aux problèmes san,LA RÉSILIENCE DES COMMUNAUTÉS CIBLÉES DANS LES PROVINCES DU KONGO CENTRAL ET DU KANWGO FACE AUX RISQUES DE CATASTROPHE NATURELLES ET AUX PROBLÈMES SAN,"",Health education,Review,0.000190888516954146
2019001460,Congo Basin Forest Fund,CONGO BASIN FOREST FUND,The Congo Basin Forest Fund (CBFF) is a multi-donor fund set up in June 2008 to take early action to protect the forests in the Congo Basin region,"Energy generation, renewable sources - multiple technologies",Review,0.00018149301467929
2019000102,Program to Strengthen the Legal Defense of the State,PROGRAM TO STRENGTHEN THE LEGAL DEFENSE OF THE STATE,"The program¿s general objective is to make the management of the State¿s legal defense more effective in order to reduce payouts due to unfavorable rulings. The specific objectives are to: (i) reduce the fragmentation of the State¿s legal defense through the establishment of a proper institutional and executive framework, (ii) improve the State¿s performance in the legal defense cycle, and (iii) improve the strategic management of the legal defense system through control and monitoring of the activities performed by the entities¿ legal staff.",Legal and judicial development,Review,0.000164361830684356
2014140104,F.a: Security and safety,F.A: SECURITY AND SAFETY,"1. Project 11354 Security and safety#FCA bears the responsibility for the security and safety of its staff as a matter of duty of care in the execution of the day to day activities. In order to work and live in greater security in countries where the situation may deteriorate rapidly, the security of our personnel is paramount and foundation to all FCAs activities. The acceptance and compliance of Security and Safety procedures by staff is compulsory and concurrent of any kind of work with FCA.#The main objective: In order to perform our work as safely as possible in changing, volatile and hostile contexts, we invest in the continuous training and learning of our employees. Our main objective is to guarantee that our employees have healthy and safe working conditions to support working abilities mission wide. This is done by increasing security and safety awareness and personal safety procedures. #Expected results:# FCA Security Policy  clarifies which security related decisions are made at which level of the organisation # Standardised security plans and protocols mission wide# Standardised standard operating procedures and contingency plans mission wide# Travel security training for HO staff and visitors# Emergency first-aid training for HO and field staff# Security and safety training for field staff# Crisis management training for crisis management team in HO# Personal protection and hygiene awareness for personnel working in pandemic and epidemic areas#Right-holders/ beneficiaries: FCA Staff#Implementing partner:  FCA Security",Sectors not specified,Review,0.000163074102601968
2009013592,Public Finance and Competitiveness Development Policy Loan with Deferred Drawdown Option,PUBLIC FINANCE AND COMPETITIVENESS DEVELOPMENT POLICY LOAN WITH DEFERRED DRAWDOWN OPTION,Public Finance and Competitiveness Development Policy Loan with Deferred Drawdown Option,Health policy and administrative management,Review,0.000160042036441155
2009013591,Public Finance and Competitiveness Development Policy Loan with Deferred Drawdown Option,PUBLIC FINANCE AND COMPETITIVENESS DEVELOPMENT POLICY LOAN WITH DEFERRED DRAWDOWN OPTION,Public Finance and Competitiveness Development Policy Loan with Deferred Drawdown Option,Upper Secondary Education (modified and includes data from 11322),Review,0.000160042036441155
2009013594,Public Finance and Competitiveness Development Policy Loan with Deferred Drawdown Option,PUBLIC FINANCE AND COMPETITIVENESS DEVELOPMENT POLICY LOAN WITH DEFERRED DRAWDOWN OPTION,Public Finance and Competitiveness Development Policy Loan with Deferred Drawdown Option,Telecommunications,Review,0.000160042036441155
2009013593,Public Finance and Competitiveness Development Policy Loan with Deferred Drawdown Option,PUBLIC FINANCE AND COMPETITIVENESS DEVELOPMENT POLICY LOAN WITH DEFERRED DRAWDOWN OPTION,Public Finance and Competitiveness Development Policy Loan with Deferred Drawdown Option,Public finance management (PFM),Review,0.000160042036441155
2009013595,Public Finance and Competitiveness Development Policy Loan with Deferred Drawdown Option,PUBLIC FINANCE AND COMPETITIVENESS DEVELOPMENT POLICY LOAN WITH DEFERRED DRAWDOWN OPTION,Public Finance and Competitiveness Development Policy Loan with Deferred Drawdown Option,Technological research and development,Review,0.000160042036441155
2019131135,Protección de la Biósfera trinacional del Trifinio,PROTECCIÓN DE LA BIÓSFERA TRINACIONAL DEL TRIFINIO,Protección de la Biósfera trinacional del Trifinio,Biodiversity,Review,0.000157358823344111
2010001284,Guyana REDD-Plus Investment Fund,GUYANA REDD-PLUS INVESTMENT FUND,The Guyan REDD+ Investment Fund (GRIF) is a multi-donor fund established for the financing of activities undertaken as part of the Government of Guyana Low Carbon Development Strategy.,Environmental policy and administrative management,Review,0.0001564930571476
2018001588,Transparency and incentives in the cattle value chain,TRANSPARENCY AND INCENTIVES IN THE CATTLE VALUE CHAIN,To influence the transparency of the cattle value chain and the inclution of risk monitoring in the bank sector providing financing to the cattle industry,Environmental policy and administrative management,Review,0.000151762171299197
